Tidpunkt;Datum;Tid;Latency;Down;Up;Node
2021-06-01 22:30;2021-06-01;22:30:01;1000;0;0;no_support_ID
2021-06-01 22:40;2021-06-01;22:40:01;1000;0;0;no_support_ID
2021-06-01 22:50;2021-06-01;22:50:01;1000;0;0;no_support_ID
2021-06-01 23:00;2021-06-01;23:00:01;1000;0;0;no_support_ID
2021-06-01 23:10;2021-06-01;23:10:01;1000;0;0;no_support_ID
2021-06-01 23:20;2021-06-01;23:20:01;1000;0;0;no_support_ID
2021-06-01 23:30;2021-06-01;23:30:01;1000;0;0;no_support_ID
2021-06-01 23:40;2021-06-01;23:40:01;1000;0;0;no_support_ID
2021-06-01 23:50;2021-06-01;23:50:01;1000;0;0;no_support_ID
;2021-06-01 Average;;;0;;
2021-06-02 00:00;2021-06-02;00:00:01;1000;0;0;no_support_ID
2021-06-02 00:10;2021-06-02;00:10:01;1000;0;0;no_support_ID
2021-06-02 00:20;2021-06-02;00:20:01;1000;0;0;no_support_ID
2021-06-02 00:30;2021-06-02;00:30:01;1000;0;0;no_support_ID
2021-06-02 00:40;2021-06-02;00:40:01;1000;0;0;no_support_ID
2021-06-02 00:50;2021-06-02;00:50:01;1000;0;0;no_support_ID
2021-06-02 01:00;2021-06-02;01:00:01;1000;0;0;no_support_ID
2021-06-02 01:10;2021-06-02;01:10:01;1000;0;0;no_support_ID
2021-06-02 01:20;2021-06-02;01:20:01;1000;0;0;no_support_ID
2021-06-02 01:30;2021-06-02;01:30:01;1000;0;0;no_support_ID
2021-06-02 01:40;2021-06-02;01:40:01;1000;0;0;no_support_ID
2021-06-02 01:50;2021-06-02;01:50:01;1000;0;0;no_support_ID
2021-06-02 02:00;2021-06-02;02:00:01;1000;0;0;no_support_ID
2021-06-02 02:10;2021-06-02;02:10:01;1000;0;0;no_support_ID
2021-06-02 02:20;2021-06-02;02:20:01;1000;0;0;no_support_ID
2021-06-02 02:30;2021-06-02;02:30:01;1000;0;0;no_support_ID
2021-06-02 02:40;2021-06-02;02:40:01;1000;0;0;no_support_ID
2021-06-02 02:50;2021-06-02;02:50:01;1000;0;0;no_support_ID
2021-06-02 03:00;2021-06-02;03:00:01;1000;0;0;no_support_ID
2021-06-02 03:10;2021-06-02;03:10:01;1000;0;0;no_support_ID
2021-06-02 03:20;2021-06-02;03:20:01;1000;0;0;no_support_ID
2021-06-02 03:30;2021-06-02;03:30:01;1000;0;0;no_support_ID
2021-06-02 03:40;2021-06-02;03:40:01;1000;0;0;no_support_ID
2021-06-02 03:50;2021-06-02;03:50:01;1000;0;0;no_support_ID
2021-06-02 04:00;2021-06-02;04:00:01;1000;0;0;no_support_ID
2021-06-02 04:10;2021-06-02;04:10:01;1000;0;0;no_support_ID
2021-06-02 04:20;2021-06-02;04:20:01;1000;0;0;no_support_ID
2021-06-02 04:30;2021-06-02;04:30:01;1000;0;0;no_support_ID
2021-06-02 04:40;2021-06-02;04:40:01;41,1353;17,7506;5,47188;sth2045902a2
2021-06-02 04:50;2021-06-02;04:50:01;39,9557;17,4718;6,09529;sth40a46d827
2021-06-02 05:00;2021-06-02;05:00:02;39,9475;18,6691;5,75525;sth40a80f7bc
2021-06-02 05:10;2021-06-02;05:10:01;51,6782;17,4023;4,8505;sth40a6dc81f
2021-06-02 05:20;2021-06-02;05:20:01;39,9244;15,5986;5,75361;sth204ca17a1
2021-06-02 05:30;2021-06-02;05:30:01;40,0113;13,4027;4,3949;sth204707d62
2021-06-02 05:40;2021-06-02;05:40:01;39,9452;15,1847;5,79862;sth40ad9723f
2021-06-02 05:50;2021-06-02;05:50:01;39,9628;13,6532;5,66262;sth40a0ad0e6
2021-06-02 06:00;2021-06-02;06:00:02;45,9554;5,10991;5,02601;sth204523a13
2021-06-02 06:10;2021-06-02;06:10:01;39,9557;16,3133;5,60446;sth40aaae6b8
2021-06-02 06:20;2021-06-02;06:20:01;39,9788;14,2328;5,80102;sth20493fa51
2021-06-02 06:30;2021-06-02;06:30:01;39,9697;15,8029;6,11603;sth40a8ad9f9
2021-06-02 06:40;2021-06-02;06:40:01;41,6908;8,68121;3,48356;sth20446c03c
2021-06-02 06:50;2021-06-02;06:50:01;44,263;14,021;5,65428;sth204f6d4e6
2021-06-02 07:00;2021-06-02;07:00:02;49,6382;11,7114;5,61266;sth2041467b6
2021-06-02 07:10;2021-06-02;07:10:01;39,1054;11,2109;6,36546;sth40a2a04f7
2021-06-02 07:20;2021-06-02;07:20:01;39,9764;12,4213;5,5499;sth2046859d3
2021-06-02 07:30;2021-06-02;07:30:02;39,9429;14,1577;5,69838;sth204a3fddd
2021-06-02 07:40;2021-06-02;07:40:01;40,2568;16,3935;5,61701;sth40ad3bd18
2021-06-02 07:50;2021-06-02;07:50:01;44,2286;16,9961;4,70787;sth40a157437
2021-06-02 08:00;2021-06-02;08:00:01;40,5381;12,5066;4,27513;sth40a7bd043
2021-06-02 08:10;2021-06-02;08:10:01;42,6143;11,1445;5,44069;sth2043fdb6e
2021-06-02 08:20;2021-06-02;08:20:01;39,929;13,0926;5,05934;sth2042b2e29
2021-06-02 08:30;2021-06-02;08:30:01;40,2732;14,3279;4,41016;sth40aaeacb2
2021-06-02 08:40;2021-06-02;08:40:01;41,4122;16,2294;5,56914;sth2044ab127
2021-06-02 08:50;2021-06-02;08:50:01;39,9336;8,42897;5,91622;sth204c53b56
2021-06-02 09:00;2021-06-02;09:00:01;42,5633;14,2795;5,23551;sth40acffb80
2021-06-02 09:10;2021-06-02;09:10:02;43,6746;14,0527;3,93865;sth40a496926
2021-06-02 09:20;2021-06-02;09:20:01;41,4113;11,826;4,39397;sth40a4243bd
2021-06-02 09:30;2021-06-02;09:30:01;39,9724;14,6912;5,27899;sth40aef5fea
2021-06-02 09:40;2021-06-02;09:40:01;48,234;13,9252;4,33995;sth204d7bc3d
2021-06-02 09:50;2021-06-02;09:50:01;39,9473;7,30456;2,9282;sth204ede4f5
2021-06-02 10:00;2021-06-02;10:00:01;50,2656;10,9353;5,14681;sth40a6bb4c0
2021-06-02 10:10;2021-06-02;10:10:01;39,9806;13,594;5,21373;sth40abe287b
2021-06-02 10:20;2021-06-02;10:20:01;39,9578;13,9893;3,13965;sth40a269679
2021-06-02 10:30;2021-06-02;10:30:01;41,6964;15,0009;3,70225;sth40aac0788
2021-06-02 10:40;2021-06-02;10:40:01;39,9669;10,0983;3,6282;sth40af78597
2021-06-02 10:50;2021-06-02;10:50:01;39,9618;15,6363;5,50515;sth40ac05f40
2021-06-02 11:00;2021-06-02;11:00:01;49,953;14,2272;5,10283;sth40a62e6d9
2021-06-02 11:10;2021-06-02;11:10:01;39,9795;17,4058;5,17644;sth40a9ab709
2021-06-02 11:20;2021-06-02;11:20:01;39,975;15,9333;5,13596;sth40a4d19c7
2021-06-02 11:30;2021-06-02;11:30:01;39,9871;12,9625;5,7289;sth20433b1b2
2021-06-02 11:40;2021-06-02;11:40:02;39,9542;12,707;5,5823;sth2045e451d
2021-06-02 11:50;2021-06-02;11:50:01;39,9602;14,7676;5,89159;sth40ac0f985
2021-06-02 12:00;2021-06-02;12:00:01;38,9327;15,0855;5,57711;sth204e59a5c
2021-06-02 12:10;2021-06-02;12:10:01;39,9887;14,0916;5,98262;sth2045546c5
2021-06-02 12:20;2021-06-02;12:20:01;39,6549;10,3201;5,64464;sth204aaec06
2021-06-02 12:30;2021-06-02;12:30:01;42,8261;14,3586;5,20903;sth2047b92ad
2021-06-02 12:40;2021-06-02;12:40:01;39,9941;7,9236;4,27356;sth204d7250a
2021-06-02 12:50;2021-06-02;12:50:01;40,0083;9,7793;5,1446;sth40ac55128
2021-06-02 13:00;2021-06-02;13:00:01;39,9736;8,83789;3,99411;sth40a72adf7
2021-06-02 13:10;2021-06-02;13:10:01;44,2317;7,77607;3,27483;sth40a4d52b1
2021-06-02 13:20;2021-06-02;13:20:02;39,9516;7,67435;2,69274;sth40ac40b4a
2021-06-02 13:30;2021-06-02;13:30:01;40,2418;6,78997;4,79248;sth40aae6eaf
2021-06-02 13:40;2021-06-02;13:40:01;39,9319;10,5234;2,97488;sth40a20a1ef
2021-06-02 13:50;2021-06-02;13:50:01;39,3728;9,89607;4,47734;sth40a820409
2021-06-02 14:00;2021-06-02;14:00:01;42,7619;9,63207;3,52012;sth40ae9d1b6
2021-06-02 14:10;2021-06-02;14:10:01;39,9009;10,8757;5,40472;sth204b440b9
2021-06-02 14:20;2021-06-02;14:20:01;39,9484;5,37476;4,13495;sth20446a010
2021-06-02 14:30;2021-06-02;14:30:01;40,5323;8,23133;4,2064;sth40ab7d37d
2021-06-02 14:40;2021-06-02;14:40:01;40,0005;15,278;4,29018;sth204473a1c
2021-06-02 14:50;2021-06-02;14:50:01;39,9703;13,5058;5,08197;sth40afab13f
2021-06-02 15:00;2021-06-02;15:00:02;40,2649;8,89475;5,64761;sth40afea00e
2021-06-02 15:10;2021-06-02;15:10:01;40,2834;12,5204;6,05151;sth40a3fc115
2021-06-02 15:20;2021-06-02;15:20:01;39,9847;9,58033;5,95601;sth204b2d188
2021-06-02 15:30;2021-06-02;15:30:02;48,4834;16,2334;4,91422;sth40aef1295
2021-06-02 15:40;2021-06-02;15:40:01;39,955;12,7598;5,09158;sth204d50e04
2021-06-02 15:50;2021-06-02;15:50:01;41,7159;12,3966;4,11066;sth40a6665f7
2021-06-02 16:00;2021-06-02;16:00:01;50,5876;8,04234;3,77965;sth40ae5f704
2021-06-02 16:10;2021-06-02;16:10:01;40,2475;15,6573;4,83229;sth40a3add4a
2021-06-02 16:20;2021-06-02;16:20:02;49,9862;4,46287;4,63083;sth40a469d59
2021-06-02 16:30;2021-06-02;16:30:02;39,128;9,62614;5,44791;sth2044a8ef4
2021-06-02 16:40;2021-06-02;16:40:01;40,0136;10,699;4,51998;sth204fb9a2a
2021-06-02 16:50;2021-06-02;16:50:01;39,9049;13,4534;5,84198;sth204b7966c
2021-06-02 17:00;2021-06-02;17:00:01;39,9586;7,4437;5,3135;sth204f26f7f
2021-06-02 17:10;2021-06-02;17:10:01;39,3772;11,8752;6,31038;sth204b5f09d
2021-06-02 17:20;2021-06-02;17:20:01;39,9704;13,5887;5,3738;sth40ad76aa3
2021-06-02 17:30;2021-06-02;17:30:01;41,4266;14,1425;5,51433;sth204510845
2021-06-02 17:40;2021-06-02;17:40:02;40,8324;1,27572;5,03;sth204452807
2021-06-02 17:50;2021-06-02;17:50:01;36,4102;8,14918;5,34218;sth40ab77885
2021-06-02 18:00;2021-06-02;18:00:01;41,9745;3,72704;5,34425;sth40ad37c08
2021-06-02 18:10;2021-06-02;18:10:01;45,6452;2,46144;5,07163;sth40a92d7b6
2021-06-02 18:20;2021-06-02;18:20:01;39,9401;2,31792;4,53094;sth40ae01c8f
2021-06-02 18:30;2021-06-02;18:30:01;40,23;2,30817;4,225;sth204f7c988
2021-06-02 18:40;2021-06-02;18:40:01;40,0005;2,68087;4,45556;sth2046435ee
2021-06-02 18:50;2021-06-02;18:50:01;42,5374;2,12911;4,22551;sth40adb9104
2021-06-02 19:00;2021-06-02;19:00:01;39,9506;2,7936;4,08863;sth204929309
2021-06-02 19:10;2021-06-02;19:10:01;43,6975;1,65405;3,62966;sth40ad5c812
2021-06-02 19:20;2021-06-02;19:20:01;39,9679;4,8854;4,93777;sth40ade9d03
2021-06-02 19:30;2021-06-02;19:30:01;62,8218;4,55295;4,74324;sth204d74fe3
2021-06-02 19:40;2021-06-02;19:40:01;40,0119;5,40507;4,61147;sth40acbf1a8
2021-06-02 19:50;2021-06-02;19:50:01;40,2876;7,00388;5,69485;sth40a2d6e71
2021-06-02 20:00;2021-06-02;20:00:01;41,4024;4,35649;3,89929;sth2044f0d54
2021-06-02 20:10;2021-06-02;20:10:01;41,8959;3,23066;5,03637;sth40a0a4c3b
2021-06-02 20:20;2021-06-02;20:20:01;42,5098;6,0254;3,91702;sth204ac1f28
2021-06-02 20:30;2021-06-02;20:30:01;41,9529;4,52155;4,45146;sth40a87acf7
2021-06-02 20:40;2021-06-02;20:40:01;40,2079;5,27766;4,83523;sth204d3592c
2021-06-02 20:50;2021-06-02;20:50:01;44,0252;2,56874;3,92216;sth2048af467
2021-06-02 21:00;2021-06-02;21:00:01;39,9377;4,81849;3,54751;sth204283441
2021-06-02 21:10;2021-06-02;21:10:01;39,4208;7,48533;3,64464;sth204de7d13
2021-06-02 21:20;2021-06-02;21:20:02;39,9805;6,20254;5,75652;sth40ad95904
2021-06-02 21:30;2021-06-02;21:30:01;39,9256;6,77778;5,76812;sth204b9c539
2021-06-02 21:40;2021-06-02;21:40:01;39,9941;9,04058;3,42807;sth40a11de5c
2021-06-02 21:50;2021-06-02;21:50:02;41,985;4,47296;3,99092;sth204af8acd
2021-06-02 22:00;2021-06-02;22:00:01;39,9821;4,90638;5,80702;sth40af74f4d
2021-06-02 22:10;2021-06-02;22:10:01;40,2284;9,71247;6,09433;sth40ab9bfe8
2021-06-02 22:20;2021-06-02;22:20:01;42,8185;13,6104;6,06259;sth2049d29b4
2021-06-02 22:30;2021-06-02;22:30:01;39,9941;9,249;6,02305;sth204a1c60a
2021-06-02 22:40;2021-06-02;22:40:01;43,9779;13,4633;6,04661;sth204abe882
2021-06-02 22:50;2021-06-02;22:50:01;41,8211;14,2913;5,98904;sth40ac65a42
2021-06-02 23:00;2021-06-02;23:00:01;48,632;12,9495;4,13216;sth40ae8fdd2
2021-06-02 23:10;2021-06-02;23:10:01;40,5479;14,2701;4,59857;sth2042d506c
2021-06-02 23:20;2021-06-02;23:20:01;39,0773;16,314;4,91953;sth40a1f86f4
2021-06-02 23:30;2021-06-02;23:30:01;39,1448;16,332;5,94713;sth20424347e
2021-06-02 23:40;2021-06-02;23:40:01;39,9776;17,3097;6,04949;sth2042f69ed
2021-06-02 23:50;2021-06-02;23:50:01;39,9753;17,8856;6,36806;sth40a199c05
;2021-06-02 Average;;;8,673600833;;
2021-06-03 00:00;2021-06-03;00:00:01;39,9713;18,0777;5,7783;sth20447b0fc
2021-06-03 00:10;2021-06-03;00:10:02;39,9947;16,6599;6,01022;sth40a57d0d7
2021-06-03 00:20;2021-06-03;00:20:01;39,9728;17,6342;4,16645;sth40acaa369
2021-06-03 00:30;2021-06-03;00:30:01;40,5984;16,7015;4,64659;sth40aaec6f4
2021-06-03 00:40;2021-06-03;00:40:01;40,2372;17,6387;6,19264;sth40a11dc38
2021-06-03 00:50;2021-06-03;00:50:02;40,2448;20,8853;6,27533;sth204a0412a
2021-06-03 01:00;2021-06-03;01:00:01;41,425;19,4082;5,88078;sth40a922ed0
2021-06-03 01:10;2021-06-03;01:10:01;39,3946;18,8614;3,40684;sth2046152e9
2021-06-03 01:20;2021-06-03;01:20:01;39,9143;18,8738;4,32173;sth40a6e0698
2021-06-03 01:30;2021-06-03;01:30:01;39,9302;21,7262;4,2929;sth40a235ba4
2021-06-03 01:40;2021-06-03;01:40:01;41,6869;15,9698;2,73323;sth40ab04375
2021-06-03 01:50;2021-06-03;01:50:01;39,9856;16,6718;4,17739;sth204307f71
2021-06-03 02:00;2021-06-03;02:00:01;39,9784;15,5602;3,95784;sth20455ffb7
2021-06-03 02:10;2021-06-03;02:10:01;41,3846;17,5447;4,20298;sth204ae5e72
2021-06-03 02:20;2021-06-03;02:20:01;39,987;11,9269;4,12616;sth40a73602c
2021-06-03 02:30;2021-06-03;02:30:01;41,4158;13,2302;4,19713;sth40ab1b613
2021-06-03 02:40;2021-06-03;02:40:01;40,234;11,599;4,49951;sth40afb5dff
2021-06-03 02:50;2021-06-03;02:50:01;42,8432;12,3706;4,29395;sth40a40adb4
2021-06-03 03:00;2021-06-03;03:00:01;40,2675;11,6309;4,44515;sth2043d3c43
2021-06-03 03:10;2021-06-03;03:10:01;39,9603;17,7087;4,61543;sth40ae4dd72
2021-06-03 03:20;2021-06-03;03:20:01;40,2361;14,2996;4,34198;sth204788b6b
2021-06-03 03:30;2021-06-03;03:30:01;41,3936;21,1955;4,86755;sth204914cd7
2021-06-03 03:40;2021-06-03;03:40:01;39,9388;18,8282;4,89955;sth40ac36b63
2021-06-03 03:50;2021-06-03;03:50:01;40,2649;12,1747;4,3528;sth40a285112
2021-06-03 04:00;2021-06-03;04:00:01;39,9792;19,1598;5,34194;sth20493645f
2021-06-03 04:10;2021-06-03;04:10:01;40,2731;16,2417;5,64623;sth40af3f727
2021-06-03 04:20;2021-06-03;04:20:01;39,9339;17,2907;5,26929;sth20492cf44
2021-06-03 04:30;2021-06-03;04:30:01;42,8357;17,8602;5,37118;sth20443e7f7
2021-06-03 04:40;2021-06-03;04:40:01;39,9881;17,9542;6,052;sth40af22a07
2021-06-03 04:50;2021-06-03;04:50:01;39,1284;16,6032;5,00954;sth2032ffb0e
2021-06-03 05:00;2021-06-03;05:00:01;39,9195;18,7941;5,17002;sth203c9b99d
2021-06-03 05:10;2021-06-03;05:10:01;40,2758;15,0508;5,79284;sth404db2e64
2021-06-03 05:20;2021-06-03;05:20:01;39,9551;13,3263;5,98249;sth203ac769f
2021-06-03 05:30;2021-06-03;05:30:01;39,936;13,2644;4,37365;sth2032e4d83
2021-06-03 05:40;2021-06-03;05:40:01;39,9446;14,177;3,34677;sth203eefc01
2021-06-03 05:50;2021-06-03;05:50:01;39,9888;17,529;3,7661;sth404de2a61
2021-06-03 06:00;2021-06-03;06:00:01;39,9939;14,6536;4,75097;sth404c8bf58
2021-06-03 06:10;2021-06-03;06:10:02;39,9863;13,3518;5,9844;sth2036e794d
2021-06-03 06:20;2021-06-03;06:20:01;39,956;12,1915;5,86255;sth4040a174a
2021-06-03 06:30;2021-06-03;06:30:01;41,6333;16,1144;5,46894;sth20323a5e5
2021-06-03 06:40;2021-06-03;06:40:01;39,9776;18,5893;6,3169;sth203fd1c15
2021-06-03 06:50;2021-06-03;06:50:01;42,2468;13,1048;5,83818;sth203da0df0
2021-06-03 07:00;2021-06-03;07:00:01;39,1403;13,7135;5,23218;sth203609778
2021-06-03 07:10;2021-06-03;07:10:01;39,9343;10,2424;5,8303;sth404d30bdd
2021-06-03 07:20;2021-06-03;07:20:01;40,0024;17,6951;5,90104;sth203edddf6
2021-06-03 07:30;2021-06-03;07:30:01;39,9472;13,8314;5,66311;sth2037f6286
2021-06-03 07:40;2021-06-03;07:40:01;39,1026;7,85898;4,93515;sth2032bad20
2021-06-03 07:50;2021-06-03;07:50:01;40,8983;16,2496;5,62945;sth203ec1514
2021-06-03 08:00;2021-06-03;08:00:01;47,1116;12,8709;5,68612;sth203f77998
2021-06-03 08:10;2021-06-03;08:10:01;40,8192;9,94078;4,50036;sth203ba62a6
2021-06-03 08:20;2021-06-03;08:20:02;44,4902;10,3943;5,64733;sth203f03182
2021-06-03 08:30;2021-06-03;08:30:01;45,7144;6,09356;5,6438;sth4043997db
2021-06-03 08:40;2021-06-03;08:40:01;39,9241;12,9663;5,66067;sth40412b4ae
2021-06-03 08:50;2021-06-03;08:50:01;40,5377;13,9099;5,73092;sth203c9ccd6
2021-06-03 09:00;2021-06-03;09:00:01;41,4336;15,8897;4,82776;sth2034bcf75
2021-06-03 09:10;2021-06-03;09:10:01;39,9352;13,7977;5,25167;sth203533579
2021-06-03 09:20;2021-06-03;09:20:01;39,9844;17,9414;4,61602;sth4042ee9f2
2021-06-03 09:30;2021-06-03;09:30:01;39,9784;13,9777;4,84972;sth40457a7f7
2021-06-03 09:40;2021-06-03;09:40:01;40,5227;15,2691;4,63103;sth404542535
2021-06-03 09:50;2021-06-03;09:50:01;44,5557;12,8159;4,7226;sth203e6c796
2021-06-03 10:00;2021-06-03;10:00:01;39,3935;12,0548;4,25834;sth404a437c3
2021-06-03 10:10;2021-06-03;10:10:01;43,6893;9,22313;6,07677;sth20316cff3
2021-06-03 10:20;2021-06-03;10:20:01;40,8235;15,7123;4,68535;sth404f6e65b
2021-06-03 10:30;2021-06-03;10:30:01;41,6761;17,8462;5,67757;sth203d96422
2021-06-03 10:40;2021-06-03;10:40:01;39,9991;18,7145;6,18836;sth203c4f40a
2021-06-03 10:50;2021-06-03;10:50:01;41,4059;14,6859;5,78798;sth4046f187c
2021-06-03 11:00;2021-06-03;11:00:01;48,5466;18,807;5,33493;sth20368cbcc
2021-06-03 11:10;2021-06-03;11:10:01;41,3953;17,594;5,33465;sth4044f2192
2021-06-03 11:20;2021-06-03;11:20:01;39,7202;14,3746;5,63932;sth20381a0f5
2021-06-03 11:30;2021-06-03;11:30:01;55,6171;20,186;6,0338;sth203b438a0
2021-06-03 11:40;2021-06-03;11:40:01;42,6277;19,4801;6,15125;sth203f07be6
2021-06-03 11:50;2021-06-03;11:50:01;39,9535;12,9539;5,99631;sth404e02942
2021-06-03 12:00;2021-06-03;12:00:01;42,8426;16,3409;5,92447;sth203ae6f08
2021-06-03 12:10;2021-06-03;12:10:01;40,0001;13,6655;5,96966;sth40408a163
2021-06-03 12:20;2021-06-03;12:20:01;41,6432;19,6204;6,08727;sth2032ffb2d
2021-06-03 12:30;2021-06-03;12:30:01;40,5163;18,667;6,11078;sth4045619d2
2021-06-03 12:40;2021-06-03;12:40:01;39,9893;16,941;5,39464;sth203538218
2021-06-03 12:50;2021-06-03;12:50:01;41,3786;17,0743;5,35377;sth2030db39a
2021-06-03 13:00;2021-06-03;13:00:01;34,9206;10,51;7,22716;sth404e5d078
2021-06-03 13:10;2021-06-03;13:10:01;40,2706;10,4044;6,24034;sth40423bc8e
2021-06-03 13:20;2021-06-03;13:20:01;39,9939;7,3839;5,05048;sth40431f6d2
2021-06-03 13:30;2021-06-03;13:30:02;39,9707;14,2383;5,81863;sth203986f2a
2021-06-03 13:40;2021-06-03;13:40:01;39,9636;11,1922;5,5117;sth20371fcb2
2021-06-03 13:50;2021-06-03;13:50:01;39,3829;12,5714;6,10065;sth404cfe47b
2021-06-03 14:00;2021-06-03;14:00:01;39,941;20,1236;5,22308;sth4046a2596
2021-06-03 14:10;2021-06-03;14:10:01;39,9547;11,3894;5,23785;sth404694ba9
2021-06-03 14:20;2021-06-03;14:20:01;40,2634;10,203;4,73317;sth40465a408
2021-06-03 14:30;2021-06-03;14:30:01;48,5744;9,19175;5,25427;sth4045ac96f
2021-06-03 14:40;2021-06-03;14:40:01;39,9486;10,8646;5,5431;sth20377a728
2021-06-03 14:50;2021-06-03;14:50:01;42,8398;7,76798;4,77935;sth2037b7c0d
2021-06-03 15:00;2021-06-03;15:00:01;41,9829;5,22646;4,18699;sth203e61b4e
2021-06-03 15:10;2021-06-03;15:10:01;42,5477;12,5389;5,32873;sth4049f5d41
2021-06-03 15:20;2021-06-03;15:20:01;39,9359;11,8939;5,84952;sth203cdf43f
2021-06-03 15:30;2021-06-03;15:30:01;39,9595;11,6247;5,13708;sth203bd1226
2021-06-03 15:40;2021-06-03;15:40:01;49,943;15,4857;4,53685;sth2033ead42
2021-06-03 15:50;2021-06-03;15:50:01;49,964;12,4973;4,39284;sth404530697
2021-06-03 16:00;2021-06-03;16:00:01;41,4235;13,966;4,11284;sth20393852c
2021-06-03 16:10;2021-06-03;16:10:01;42,6659;12,9296;3,98217;sth404ebb071
2021-06-03 16:20;2021-06-03;16:20:01;40,8411;13,105;5,29794;sth404d78102
2021-06-03 16:30;2021-06-03;16:30:01;40,2978;15,4811;6,28655;sth2038839da
2021-06-03 16:40;2021-06-03;16:40:01;39,9432;11,9936;5,31407;sth404c7f807
2021-06-03 16:50;2021-06-03;16:50:01;39,9086;11,451;5,16235;sth404022f62
2021-06-03 17:00;2021-06-03;17:00:01;39,9255;13,2501;5,50226;sth4047f67fb
2021-06-03 17:10;2021-06-03;17:10:01;39,1208;15,2527;5,55148;sth203160e07
2021-06-03 17:20;2021-06-03;17:20:01;34,623;8,55254;6,26137;sth40412543a
2021-06-03 17:30;2021-06-03;17:30:01;39,1164;11,1973;5,62946;sth2039a560a
2021-06-03 17:40;2021-06-03;17:40:01;40,2776;12,4934;5,54953;sth203e81fd9
2021-06-03 17:50;2021-06-03;17:50:01;46,8258;4,09004;5,43109;sth404ddbad1
2021-06-03 18:00;2021-06-03;18:00:01;50,2388;4,31872;5,43851;sth404cfb881
2021-06-03 18:10;2021-06-03;18:10:01;39,965;8,56936;4,66071;sth2033724b5
2021-06-03 18:20;2021-06-03;18:20:01;39,9716;2,79393;3,63975;sth404629543
2021-06-03 18:30;2021-06-03;18:30:01;45,3949;1,40886;3,13184;sth4041dab25
2021-06-03 18:40;2021-06-03;18:40:01;40,238;1,57388;4,9716;sth2035dbe76
2021-06-03 18:50;2021-06-03;18:50:01;39,939;2,46277;4,45633;sth203beb669
2021-06-03 19:00;2021-06-03;19:00:02;47,3895;2,03242;4,30465;sth404f72032
2021-06-03 19:10;2021-06-03;19:10:01;38,8385;7,70419;5,49364;sth404113dd8
2021-06-03 19:20;2021-06-03;19:20:01;40,5438;6,51415;5,24522;sth203a1babd
2021-06-03 19:30;2021-06-03;19:30:01;45,7069;2,14197;4,56696;sth4044ed373
2021-06-03 19:40;2021-06-03;19:40:01;37,8079;5,17203;6,01022;sth404263592
2021-06-03 19:50;2021-06-03;19:50:01;39,1352;1,9251;4,25881;sth404a0a4b8
2021-06-03 20:00;2021-06-03;20:00:01;49,968;2,00946;3,97219;sth20354786c
2021-06-03 20:10;2021-06-03;20:10:01;39,959;1,6996;4,36672;sth2037379bb
2021-06-03 20:20;2021-06-03;20:20:01;40,3009;1,69277;4,54682;sth404e282df
2021-06-03 20:30;2021-06-03;20:30:01;39,3897;3,03604;5,9702;sth4044cca54
2021-06-03 20:40;2021-06-03;20:40:01;39,944;4,30856;5,98069;sth4042399a8
2021-06-03 20:50;2021-06-03;20:50:01;39,9423;4,87463;5,44197;sth20330b500
2021-06-03 21:00;2021-06-03;21:00:01;39,9832;1,06454;4,06712;sth404d641ab
2021-06-03 21:10;2021-06-03;21:10:01;40,3049;5,37839;5,12396;sth4045d1ae6
2021-06-03 21:20;2021-06-03;21:20:01;39,9602;4,3519;5,4328;sth404efffc7
2021-06-03 21:30;2021-06-03;21:30:01;39,9552;5,94387;5,49099;sth404801941
2021-06-03 21:40;2021-06-03;21:40:01;42,5419;3,69155;5,53423;sth404f5ed11
2021-06-03 21:50;2021-06-03;21:50:01;40,5871;6,92721;4,99267;sth404869e3f
2021-06-03 22:00;2021-06-03;22:00:01;39,9767;3,50183;4,73697;sth20390ff9e
2021-06-03 22:10;2021-06-03;22:10:01;39,9513;6,53583;5,3463;sth20377a919
2021-06-03 22:20;2021-06-03;22:20:02;39,443;5,17545;4,98681;sth404ac9aa4
2021-06-03 22:30;2021-06-03;22:30:01;39,9602;10,3487;5,30135;sth2035b953e
2021-06-03 22:40;2021-06-03;22:40:01;41,6628;11,5596;5,58666;sth404afeb2f
2021-06-03 22:50;2021-06-03;22:50:01;41,6845;10,5118;5,95869;sth40462483d
2021-06-03 23:00;2021-06-03;23:00:01;39,9642;4,94538;5,38916;sth4045e4e61
2021-06-03 23:10;2021-06-03;23:10:01;39,9667;8,72773;5,86583;sth4044694cf
2021-06-03 23:20;2021-06-03;23:20:01;40,2494;9,07827;6,07581;sth404199bfd
2021-06-03 23:30;2021-06-03;23:30:01;40,2471;11,7779;4,08778;sth20337767b
2021-06-03 23:40;2021-06-03;23:40:01;41,4077;11,2302;3,55504;sth203452637
2021-06-03 23:50;2021-06-03;23:50:01;40,5147;15,7328;3,49415;sth203e9349d
;2021-06-03 Average;;;12,2321216;;
2021-06-04 00:00;2021-06-04;00:00:01;39,7152;14,6081;3,67065;sth4048be432
2021-06-04 00:10;2021-06-04;00:10:01;42,556;16,4853;4,04648;sth40473a6e5
2021-06-04 00:20;2021-06-04;00:20:01;40,3791;19,4279;6,0081;sth203f6f32d
2021-06-04 00:30;2021-06-04;00:30:01;39,1142;15,4301;3,20594;sth404bf5c75
